,D_d,string,ar,latcent,kurtosis,area,form,D_msw,u,scaled_area,scaled_ar,scaled_latcent,scaled_u,ssa_scaled_u,eeof_scaled_u,y
760,D,1969-02-02 18:00:00,1.333,78.68,0.218,19714000.0,0,D,19.1,-0.599085642391897,-0.530563704810046,-0.047148703820640264,-0.39533736319998547,-0.3885348194773792,0.04349443384577545,0
761,D,1969-02-03 18:00:00,1.5698,80.696,0.20143,17833000.0,0,D,21.6,-0.7342102106358929,0.006282385616604621,0.3352511970242987,-0.2417270922261464,-0.2234190969855591,0.18711672731334006,0
762,D,1969-02-04 18:00:00,1.5812,81.916,0.1859,17030000.0,0,D,23.7,-0.7918949678394701,0.032127172064508915,0.566663835432447,-0.11269446460812177,-0.08057085340852682,0.30581001489259146,0
763,D,1969-02-05 18:00:00,1.565,82.736,0.16196,15907000.0,0,D,25.0,-0.8725674240531901,-0.004599629729881847,0.7222034776412041,-0.032817123701725424,0.015443755420307743,0.3752564238000614,0
764,D,1969-02-06 18:00:00,1.5238,83.138,0.16716,15376000.0,0,D,25.8,-0.9107126370981459,-0.09800359478722113,0.7984558388215942,0.016338163009903105,0.08303530171204655,0.41401052614393585,0
765,D,1969-02-07 18:00:00,1.3757,82.235,0.17798,15955000.0,0,D,26.1,-0.8691192692016687,-0.4337591099569297,0.6271725499014634,0.03477139552676383,0.1221518148237361,0.42109687286974967,0
766,D,1969-02-08 18:00:00,1.1885,81.722,0.18378,15933000.0,0,D,26.3,-0.870699673508616,-0.8581577084698899,0.5298654322757409,0.047060217204670914,0.15728861205183248,0.4221810897309385,0
767,D,1969-02-09 18:00:00,1.3714,81.156,0.19857,16917000.0,0,D,26.1,-0.8000124990524268,-0.4435075820381568,0.4225051426536021,0.03477139552676383,0.1699090776618022,0.39846150850943435,0
768,D,1969-02-10 18:00:00,1.5767,80.172,0.18589,18822000.0,0,D,26.3,-0.6631638533826701,0.02192528267717826,0.23585757200309368,0.047060217204670914,0.20903833011327672,0.3987398464022128,0
769,D,1969-02-11 18:00:00,1.6094,78.409,0.19487,21618000.0,0,D,25.9,-0.4623088332815471,0.09605901222511509,-0.09855265874572916,0.022482573848856536,0.21309656837107588,0.3614346330430074,0
770,D,1969-02-12 18:00:00,1.5524,76.891,0.2158,22059000.0,0,D,24.9,-0.430628910583194,-0.033164920014407885,-0.38649067932242565,-0.03896153454067908,0.1819184562015877,0.2868705554314033,0
771,D,1969-02-13 18:00:00,1.3816,75.512,0.22788,21627000.0,0,D,23.4,-0.46166230424688687,-0.42038329942687375,-0.6480628337198339,-0.13112769712498248,0.12145445858667189,0.18147095187925313,0
772,D,1969-02-14 18:00:00,1.21,74.899,0.20377,20162000.0,0,D,21.2,-0.566902863777697,-0.8094153480637538,-0.7643382003954035,-0.26630473558196077,0.019197968738512816,0.033012502177068914,0
773,D,1969-02-15 18:00:00,1.078,73.988,0.19918,20392000.0,0,D,18.8,-0.5503804551141569,-1.1086707700921228,-0.9371389492395212,-0.41377059571684616,-0.09437234839699687,-0.12788448199100966,2
774,D,1969-02-16 18:00:00,1.0438,73.927,0.20308,21002000.0,0,D,17.0,-0.5065601538760721,-1.1862051294358367,-0.9487095811599273,-0.5243699908180103,-0.17035627785300578,-0.2519126238009133,2
775,D,1969-02-17 18:00:00,1.0932,75.191,0.19699,19635000.0,0,D,16.5,-0.604760730585026,-1.0742110548282504,-0.7089509131698464,-0.5550920450127781,-0.16598838652595327,-0.29586649109097063,2
776,D,1969-02-18 18:00:00,1.0588,77.0,0.19952,17465000.0,0,D,16.3,-0.7606460644975571,-1.1521988314780678,-0.3658152878580921,-0.5673808666906852,-0.1429293257458099,-0.32105011839541403,0
777,D,1969-02-19 18:00:00,1.0744,78.699,0.18732,15485000.0,0,D,15.9,-0.9028824521228159,-1.1168322816019876,-0.04354473650117076,-0.5919585100464995,-0.1321129825351916,-0.35817322094844695,0
778,D,1969-02-20 18:00:00,1.0458,81.409,0.17604,12780000.0,0,D,16.4,-1.0972003453179298,-1.181670956374801,0.47049481274971816,-0.5612364558517318,-0.06616908805601046,-0.3396892310394859,0
779,D,1969-02-21 18:00:00,1.0861,83.7,0.17168,12208000.0,0,D,18.0,-1.13829085729856,-1.0903073691949274,0.9050573984817408,-0.4629258824284747,0.06699447546786635,-0.2532164734674025,0
780,D,1969-02-22 18:00:00,1.0939,85.912,0.16603,11991000.0,0,D,20.2,-1.153879390689813,-1.0726240942568874,1.3246350674643845,-0.3277488439714964,0.23648724561903933,-0.1294117054311482,0
781,D,1969-02-23 18:00:00,1.2158,87.511,0.16547,11947000.0,0,D,21.7,-1.1570401993037078,-0.7962662461867497,1.627937369771456,-0.235582681387193,0.3622793457890693,-0.0480583772799901,0
782,D,1969-02-24 18:00:00,1.2905,88.01,0.16144,11705000.0,0,D,22.4,-1.1744246466801282,-0.6269148823570588,1.7225889325302006,-0.1925718055145181,0.43805691644529154,-0.015292445081096145,0
783,D,1969-02-25 18:00:00,1.2982,87.555,0.16134,11664000.0,0,D,22.8,-1.1773699456158029,-0.6094583160720706,1.6362833993533914,-0.16799416215870372,0.4943531214481924,-0.0003615795527960042,0
784,D,1969-02-26 18:00:00,1.3686,85.956,0.16,11461000.0,0,D,23.3,-1.1919527671753622,-0.44985542432360687,1.3329810970463172,-0.1372721079639359,0.5555501002564551,0.02120211849645509,0
785,D,1969-02-27 18:00:00,1.4884,83.396,0.15816,12374000.0,0,D,23.6,-1.1263659884370485,-0.17825845796755677,0.8473939213702018,-0.11883887544707519,0.6030247960297684,0.03096126748313055,0
786,D,1969-02-28 18:00:00,1.4953,80.473,0.18577,14529000.0,0,D,23.0,-0.9715582029156177,-0.16261556090698262,0.2929520016431373,-0.15570534048079665,0.5935759189223205,-0.014161799166134942,0
787,D,1969-03-01 18:00:00,1.4218,77.812,0.19448,17398000.0,0,D,20.5,-0.7654591139778059,-0.3292464209000522,-0.21179310557332476,-0.30931561145463565,0.46555314560720124,-0.17562368268854006,0
788,D,1969-03-02 18:00:00,1.2901,75.333,0.22082,19513000.0,0,D,17.4,-0.613524790832643,-0.6278217169692659,-0.6820159995190626,-0.49979234746219614,0.298583542300202,-0.37362619571539424,0
789,D,1969-03-03 18:00:00,1.2763,72.573,0.25409,25957000.0,0,D,14.4,-0.15061000201589156,-0.6591075110904138,-1.205539673294875,-0.6841246726308029,0.1354222686571358,-0.5651705385297201,2
790,D,1969-03-04 18:00:00,1.4671,70.622,0.31214,29125000.0,0,D,11.7,0.07696821818452255,-0.2265474010675888,-1.5756102122574132,-0.8500237652825491,-0.011884525940419444,-0.738039153395074,2
791,D,1969-03-05 18:00:00,1.4593,68.645,0.31396,30278000.0,0,D,9.8,0.15979577118044347,-0.24423067600562887,-1.9506124959729136,-0.9667675712226667,-0.11283756505932452,-0.8617005030279243,2
792,D,1969-03-06 18:00:00,1.4128,67.466,0.27993,28944000.0,0,D,8.8,0.06396580093191051,-0.3496501996747135,-2.174248152270625,-1.0282116796122023,-0.16148089235068885,-0.9301765679590726,2
793,D,1969-03-07 18:00:00,1.3006,67.51,0.26795,28147000.0,0,D,10.4,0.006712063084773503,-0.6040173083988276,-2.1659021226886894,-0.9299011061889453,-0.05350827902470878,-0.8392216994242476,2
794,D,1969-03-08 18:00:00,1.2466,69.692,0.25614,26120000.0,0,D,12.3,-0.13890064283260004,-0.726439981046797,-1.7520149284210031,-0.8131573002488276,0.06969466138611946,-0.730113221106072,2
795,D,1969-03-09 18:00:00,1.2004,70.842,0.24777,23301000.0,0,D,13.0,-0.34140790380007713,-0.8311793787567262,-1.5338800643477473,-0.7701464243761528,0.1159247999418821,-0.6949496253627396,2
796,D,1969-03-10 18:00:00,1.1171,71.183,0.25733,22859000.0,0,D,11.5,-0.37315966305783693,-1.0200276867488713,-1.469198335087763,-0.8623125869604562,0.023690249478388825,-0.7947099393489144,2
797,D,1969-03-11 18:00:00,1.2163,71.077,0.30176,24353000.0,0,D,8.4,-0.26583584330423254,-0.7951327029214907,-1.489304679080604,-1.0527893229680167,-0.17022652423650841,-0.9924059689903468,2
798,D,1969-03-12 18:00:00,1.4929,69.729,0.52747,32888000.0,0,D,4.4,0.34728919123192104,-0.1680565685802261,-1.744996676272558,-1.298565756526159,-0.4229180045984281,-1.2449342028343007,2
799,D,1969-03-13 18:00:00,1.6194,68.552,0.60499,35743000.0,0,D,1.9,0.5523825683380391,0.1187298775302946,-1.9682529675892704,-1.4521760274999982,-0.5870218984088271,-1.4044957946139747,2
800,D,1969-03-14 18:00:00,1.5082,68.879,0.4782,30767000.0,0,D,1.7,0.194923848730318,-0.13337014466330127,-1.906226793196267,-1.464464849177905,-0.6134248071491468,-1.4220186167416276,2
801,D,1969-03-15 18:00:00,1.2957,71.302,0.36552,24885000.0,0,D,3.5,-0.22761879369987006,-0.6151260323983653,-1.4466261187184437,-1.353865454076741,-0.520518312436648,-1.315893125404606,2
802,D,1969-03-16 18:00:00,1.024,76.467,0.20268,14806000.0,0,D,5.1,-0.9516594759599628,-1.2310934427400924,-0.46691605529378344,-1.255554880653484,-0.4433603505411964,-1.2212924048331826,0
803,D,1969-03-17 18:00:00,1.3918,80.281,0.16591,11531000.0,0,D,5.8,-1.1869242080168934,-0.3972590168155907,0.25653296346742993,-1.2125440047808091,-0.4248195818756483,-1.1808798446057607,0
804,D,1969-03-18 18:00:00,1.7527,81.023,0.13611,11642000.0,0,D,6.3,-1.17895034992275,0.4209325120483372,0.39727737141730207,-1.1818219505860412,-0.421739058747569,-1.1514835762758169,0
805,D,1969-03-19 18:00:00,2.0394,80.339,0.089856,11658000.0,0,D,6.7,-1.177800964972243,1.0709062203478337,0.26753454791634057,-1.1572443072302272,-0.42780730643722165,-1.127054380715702,0
806,D,1969-03-20 18:00:00,2.3779,79.891,0.11381,12470000.0,0,D,7.2,-1.1194696787340055,1.838315010928159,0.1825567921730217,-1.1265222530354593,-0.4305468641033492,-1.0954817030050417,1
807,D,1969-03-21 18:00:00,2.4365,78.458,0.2391,12988000.0,0,D,7.6,-1.0822583409613369,1.9711662816165114,-0.08925821671130496,-1.101944609679645,-0.4420312716527188,-1.0692768601369171,1
808,D,1969-03-22 18:00:00,2.0304,77.945,0.42205,12945000.0,0,D,8.3,-1.0853473130158247,1.0505024415731723,-0.18656533433702743,-1.05893373380697,-0.4374467595880944,-1.0240483931134803,0
809,D,1969-03-23 18:00:00,1.7497,79.281,0.32742,11923000.0,0,D,9.3,-1.1587642767294684,0.41413125245678356,0.06685047296894751,-0.9974896254174345,-0.4165254712418599,-0.9597250434996756,0
810,D,1969-03-24 18:00:00,1.4822,83.904,0.23099,10088000.0,0,D,10.2,-1.2905843632407563,-0.192314394456768,0.9437526265434301,-0.9421899278668525,-0.4035465701493931,-0.9006121403499192,0
811,D,1969-03-25 18:00:00,1.2028,86.78,0.19631,8757200.0,0,D,10.7,-1.3861844564991879,-0.8257383710834828,1.4892794692170663,-0.9114678736720847,-0.4166269999193066,-0.864910888872332,0
812,D,1969-03-26 18:00:00,1.2443,83.757,0.20395,10775000.0,0,D,11.8,-1.2412326469283559,-0.7316542800669882,0.9158693004401548,-0.8438793544435954,-0.3940002963048808,-0.791111542094042,0
813,D,1969-03-27 18:00:00,1.4097,80.813,0.22062,13164000.0,0,D,13.2,-1.0696151065057582,-0.35667816791931933,0.35744404841262195,-0.7578576026982456,-0.35374983637317076,-0.6976966960184895,0
814,D,1969-03-28 18:00:00,1.3335,78.324,0.23063,16374000.0,0,D,14.1,-0.8390197508102629,-0.5294301615447872,-0.11467567043810167,-0.7025579051476636,-0.34466394611524426,-0.6341084470975411,0
815,D,1969-03-29 18:00:00,1.1934,74.831,0.28401,20410000.0,0,D,13.7,-0.5490873970448363,-0.8470489844703516,-0.7772366097492999,-0.7271355485034778,-0.4155359191509958,-0.6498442193101912,2
816,D,1969-03-30 18:00:00,1.2709,72.578,0.70876,28251000.0,0,D,12.3,0.014183065263069927,-0.6713497783552108,-1.2045912608423808,-0.8131573002488276,-0.5475972418764818,-0.7267465866618578,2
817,D,1969-03-31 18:00:00,1.2956,71.254,1.3392,32313000.0,0,D,10.7,0.3059831695730706,-0.6153527410514171,-1.4557308782623712,-0.9114678736720847,-0.6913785729707534,-0.8157293955448841,2
818,D,1969-12-01 18:00:00,1.5537,83.104,0.19945,28973000.0,0,D,36.0,0.06604906115470471,-0.03021770752473437,0.7920066341446446,0.6430680685831663,0.8185550664955837,0.7481759541154759,0
819,D,1969-12-02 18:00:00,1.5868,82.747,0.19681,29270000.0,0,D,35.0,0.08738451929849353,0.04482285663540954,0.7242899850366865,0.5816239601936307,0.7143768064866165,0.6960488745323391,0
820,D,1969-12-03 18:00:00,1.5492,81.132,0.20903,29654000.0,0,D,33.3,0.11496975811066494,-0.04041959691206553,0.41795276288163835,0.47716897593142,0.5693985802655732,0.6010225116565991,0
821,D,1969-12-04 18:00:00,1.4584,79.382,0.19449,30356000.0,0,D,31.9,0.1653990228141658,-0.2462710538830953,0.08600840450929406,0.3911472241860702,0.4453710733960178,0.5247722293368915,0
822,D,1969-12-05 18:00:00,1.4523,78.64,0.17911,30608000.0,0,D,32.0,0.1835018357846533,-0.2601002817192548,-0.05473600344058075,0.39729163502502385,0.41632644527805984,0.5412769437879483,0
823,D,1969-12-06 18:00:00,1.4253,78.735,0.18708,30502000.0,0,D,33.3,0.17588716048754346,-0.3213116180432392,-0.03671616684322513,0.47716897593142,0.46415071503089456,0.6322673353148205,0
824,D,1969-12-07 18:00:00,1.2787,79.258,0.18754,30399000.0,0,D,34.7,0.16848799486865373,-0.6536665034171707,0.06248777568748045,0.5631907276767701,0.5215821575321732,0.7303723183757941,0
825,D,1969-12-08 18:00:00,1.2205,79.501,0.18077,29543000.0,0,D,35.3,0.10699590001652164,-0.7856109394933154,0.10858062087861343,0.6000571927104912,0.5336267903968838,0.7806308086757934,0
826,D,1969-12-09 18:00:00,1.3509,79.327,0.17335,30081000.0,0,D,34.4,0.1456439689773243,-0.4899828559137747,0.07557586753187624,0.5447574951599092,0.45753395710215794,0.7400819840331321,0
827,D,1969-12-10 18:00:00,1.5475,78.863,0.1412,30876000.0,0,D,32.8,0.2027540337056479,-0.044273644013945616,-0.012436808059419357,0.4464469217366522,0.3426566613809287,0.6576601817315693,0
828,D,1969-12-11 18:00:00,1.5758,78.22,0.13557,30414000.0,0,D,31.4,0.16956554325975418,0.01988490479971233,-0.1344026494499437,0.3604251699913024,0.24444684524759078,0.5881844970513541,0
829,D,1969-12-12 18:00:00,1.502,77.547,0.13802,30495000.0,0,D,30.2,0.1753843045716966,-0.14742608115251252,-0.26205896555542274,0.2866922399238597,0.16303249397810127,0.5312436174989446,0
830,D,1969-12-13 18:00:00,1.4129,76.598,0.13632,30762000.0,0,D,29.0,0.19456466593328453,-0.3494234910216617,-0.44206764903848217,0.212959309856417,0.08622697300654489,0.474063077519717,0
831,D,1969-12-14 18:00:00,1.391,75.739,0.12695,31251000.0,0,D,27.6,0.22969274348315905,-0.3990726860400049,-0.6050049083766776,0.12693755811106724,0.0018139185022853777,0.40396285681845834,0
832,D,1969-12-15 18:00:00,1.3443,74.848,0.14657,30967000.0,0,D,26.7,0.20929116061165728,-0.5049456270151931,-0.7740120074108264,0.07163786056048507,-0.04715777490027773,0.3636991413812247,0
833,D,1969-12-16 18:00:00,1.3416,74.29,0.14741,31567000.0,0,D,25.3,0.2523930962556751,-0.5110667606475918,-0.8798548371089783,-0.0143838911848647,-0.12211134215586848,0.29213494370630333,0
834,D,1969-12-17 18:00:00,1.4435,74.858,0.15994,31310000.0,0,D,24.7,0.23393110048815413,-0.28005064318781253,-0.7721151825058407,-0.05125035621858615,-0.14319289643786148,0.2695845458925285,0
835,D,1969-12-18 18:00:00,1.5877,75.599,0.16852,32169000.0,0,D,24.6,0.2956387050185063,0.046863234512875475,-0.6315604570464652,-0.057394767057539584,-0.12886936024256007,0.277827979920328,0
836,D,1969-12-19 18:00:00,1.6568,75.974,0.1804,32180000.0,0,D,25.3,0.29642890717197995,0.20351891377166614,-0.5604295231095343,-0.0143838911848647,-0.06075938622231623,0.3350773393899337,0
837,D,1969-12-20 18:00:00,1.6814,76.003,0.1648,31986000.0,0,D,26.5,0.28249261464708086,0.2592892424224076,-0.554928730885079,0.05934903888257799,0.04264139758584774,0.42256456083838484,0
838,D,1969-12-21 18:00:00,1.6604,76.012,0.16155,30773000.0,0,D,29.2,0.19535486808675817,0.21168042528153086,-0.5532215884705927,0.2252481315343241,0.24269408557983269,0.6017028358345519,0
839,D,1969-12-22 18:00:00,1.5675,76.155,0.16618,32446000.0,0,D,33.4,0.31553743197416123,0.0010680865964129054,-0.5260969923293095,0.4833133867703736,0.5393188673346969,0.8728208231476902,0
840,D,1969-12-23 18:00:00,1.4682,76.449,0.15995,28922000.0,0,D,37.7,0.062385396624963195,-0.22405360588401935,-0.47033034012275626,0.747523052845377,0.8464167032491656,1.149948205738168,0
841,D,1969-12-24 18:00:00,1.4367,77.736,0.16409,28540000.0,0,D,39.6,0.03494383093160518,-0.29546683159533443,-0.2262089748512082,0.8642668587854946,1.010269289031671,1.2797204723377782,0
842,D,1969-12-25 18:00:00,1.358,78.575,0.17884,26420000.0,0,D,39.0,-0.11734967501059114,-0.47388654154709703,-0.06706536532298167,0.8274003937517731,1.0245310835112988,1.2558578245907448,0
843,D,1969-12-26 18:00:00,1.2371,79.303,0.18797,24164000.0,0,D,35.5,-0.2794129530320982,-0.7479773030867171,0.07102348775991249,0.6123460143883985,0.8643286765113897,1.0535728509660318,0
844,D,1969-12-27 18:00:00,1.1361,79.77,0.19553,22518000.0,0,D,30.7,-0.3976559298155204,-0.9769530426690299,0.15960521082270354,0.31741429411862754,0.6275733493114368,0.7707848991420793,0
845,D,1969-12-28 18:00:00,1.234,78.973,0.1836,22031000.0,0,D,25.1,-0.4326403342465815,-0.755005271331323,0.008428265895413603,-0.02667271286277178,0.34452763095337297,0.4381697666057907,0
846,D,1969-12-29 18:00:00,1.3126,77.751,0.19493,22583000.0,0,D,20.0,-0.3929865534540851,-0.5768122700326122,-0.22336373749373084,-0.34003766564940346,0.09456677171388017,0.13569938548711286,0
847,D,1969-12-30 18:00:00,1.3718,75.91,0.20821,23377000.0,0,D,14.7,-0.3359483252851682,-0.44260074742594974,-0.5725692025014386,-0.6656914401139422,-0.16582863710388956,-0.17963649461687048,0
848,D,1969-12-31 18:00:00,1.4661,72.857,0.34213,28641000.0,0,D,8.6,0.042199323431681514,-0.22881448759810702,-1.151669845993305,-1.0405005012901094,-0.47405291012495243,-0.5448516314037151,2
849,D,1970-01-01 18:00:00,1.577,70.424,0.79715,38378000.0,0,D,1.6,0.7416719023746841,0.02260540863633357,-1.6131673453761113,-1.4706092600168585,-0.8368099341335791,-0.966252959394073,2
850,D,1970-01-02 18:00:00,1.4522,69.466,1.6362,40049000.0,0,D,-3.9,0.8617107931432737,-0.26032699037230655,-1.79488317127366,-1.8085518561593046,-1.1072206226373957,-1.2954473172344727,2
851,D,1970-01-03 18:00:00,1.8365,69.102,1.5472,36885000.0,0,D,-7.5,0.6344199191804865,0.6109143633057416,-1.8639275978151058,-2.0297506463616326,-1.261255531347294,-1.5089207514149905,2
852,D,1970-01-04 18:00:00,2.1176,71.402,0.72457,39198000.0,0,D,-7.3,0.8005778810881751,1.248192387034337,-1.4276578696685966,-2.0174618246837257,-1.182665723053821,-1.4898634659255081,2
853,D,1970-01-05 18:00:00,2.1191,74.885,0.37003,43477000.0,0,D,-5.2,1.107966518789429,1.251593016830114,-0.7669937552623814,-1.8884291970657008,-0.9885849756924354,-1.3548890604209225,2
854,D,1970-01-06 18:00:00,2.1683,74.306,0.54721,44595000.0,0,D,-0.6,1.1882797922061155,1.363133674131597,-0.8768199172610043,-1.6057862984738371,-0.6424762478771504,-1.0669297784641638,2
855,D,1970-01-07 18:00:00,2.2822,73.495,0.63929,42288000.0,0,D,2.9,1.0225528496548668,1.6213548299575915,-1.0306524170552722,-1.3907319191104626,-0.3657915988002962,-0.8472803594712013,2
856,D,1970-01-08 18:00:00,2.5316,72.004,0.17828,36840000.0,1,D,4.2,0.6311872740071851,2.186766210668768,-1.3134690103885094,-1.3108545782040661,-0.22638543730774074,-0.7632494265766739,2
857,D,1970-01-09 18:00:00,2.7321,70.939,-0.036226,35548000.0,1,D,3.6,0.5383744392537334,2.641317060037617,-1.5154808627693954,-1.3477210432377875,-0.20613010683213862,-0.796120711974284,1
858,D,1970-01-10 18:00:00,2.8416,70.033,-0.01501,35656000.0,1,D,2.9,0.5461327876696566,2.8895630351293327,-1.687333199161019,-1.3907319191104626,-0.19476196692772496,-0.8349800562487255,1
859,D,1970-01-11 18:00:00,2.7315,69.716,-0.046333,34823000.0,1,D,3.1,0.4862929336838785,2.6399568081193063,-1.7474625486490394,-1.3784430974325552,-0.13115612729145676,-0.8183990138836997,1
860,D,1970-01-12 18:00:00,2.7706,69.998,-0.066487,34231000.0,1,D,3.4,0.4437656905151142,2.728599891462558,-1.6939720863284653,-1.3600098649156946,-0.06474290597416332,-0.7956841248245374,1
861,D,1970-01-13 18:00:00,2.6845,70.279,0.075137,33253000.0,1,D,3.4,0.3735095354153652,2.533403741184962,-1.6406713064983933,-1.3600098649156946,-0.020348627013389686,-0.7912979089904215,1
862,D,1970-01-14 18:00:00,2.6648,70.63,0.23603,32581000.0,1,D,3.8,0.32523536749406523,2.488742136533759,-1.574092752333426,-1.3354322215598804,0.044807231979593576,-0.7622486329604699,1
863,D,1970-01-15 18:00:00,2.4971,70.895,0.27896,32253000.0,0,D,5.0,0.3016729760086688,2.108551725365899,-1.523826892351328,-1.2616992914924376,0.1551105331130227,-0.6839462408276619,2
864,D,1970-01-16 18:00:00,2.495,71.89,0.18577,33778000.0,0,D,7.0,0.4112237291038808,2.1037908436518116,-1.3350928143053373,-1.1388110747133664,0.3104178872495911,-0.5565672210560723,2
865,D,1970-01-17 18:00:00,2.4474,72.523,0.25599,34355000.0,0,D,8.9,0.4526734238815446,1.9958775247991567,-1.2150237978197986,-1.0220672687732488,0.4553331602187072,-0.43557727957270365,2
866,D,1970-01-18 18:00:00,2.2003,72.396,0.29913,34166000.0,0,D,9.7,0.43909631415367895,1.4356804431081713,-1.2391134741131051,-0.9729119820616203,0.5283378264882836,-0.3825967111697932,2
867,D,1970-01-19 18:00:00,1.8535,70.862,0.40378,34107000.0,0,D,9.3,0.43485795714868386,0.6494548343245464,-1.5300864145377784,-0.9974896254174345,0.5232086148224179,-0.40402440561994546,2
868,D,1970-01-20 18:00:00,1.5821,68.494,0.36838,33486000.0,0,D,7.8,0.39024745375712544,0.03416754994197535,-1.9792545520381837,-1.089655788001738,0.44600599599429547,-0.49407494989528744,2
869,D,1970-01-21 18:00:00,1.4379,66.427,0.3268,31494000.0,0,D,6.1,0.24714902741898626,-0.2927463277587132,-2.3713282598985455,-1.1941107722639484,0.3519462331206682,-0.5978341813517192,2
870,D,1970-01-22 18:00:00,1.5716,64.954,0.27642,30930000.0,0,D,4.3,0.2066332079136095,0.010363141371536985,-2.6507305684028126,-1.3047101673651125,0.24711577116507888,-0.7090602713862566,2
871,D,1970-01-23 18:00:00,1.6632,64.077,0.24809,30052000.0,0,D,2.3,0.1435607087545301,0.21802826756698093,-2.817082112569981,-1.4275983841441837,0.1253411977904335,-0.8333378916629126,2
872,D,1970-01-24 18:00:00,1.6803,63.479,0.30591,30353000.0,0,D,-0.1,0.1651835131359457,0.2567954472388376,-2.9305122418880734,-1.5750642442790694,-0.025668342796410615,-0.9825265467637184,2
873,D,1970-01-25 18:00:00,1.6917,62.689,0.27621,29383000.0,0,D,-3.1,0.09550205051145022,0.2826402336867424,-3.080361409381874,-1.759396569447676,-0.21818104175892206,-1.168973639189087,2
874,D,1970-01-26 18:00:00,1.8267,61.576,0.29831,28511000.0,0,D,-5.4,0.03286057070881098,0.5886969153066656,-3.291478021306685,-1.900718018743608,-0.37228109647009267,-1.3130820174066327,2
875,D,1970-01-27 18:00:00,1.9563,61.489,0.81883,30389000.0,0,D,-8.3,0.16776962927458677,0.8825113296617917,-3.307980397980054,-2.078905933073261,-0.5677586971318924,-1.4948437481174524,2
876,D,1970-01-28 18:00:00,2.0486,60.633,0.78154,28581000.0,0,D,-11.0,0.03788912986727973,1.0917634164285985,-3.4703486098467535,-2.2448050257250074,-0.7553554322273504,-1.6649864636822103,2
877,D,1970-01-29 18:00:00,2.0217,61.405,0.64586,29162000.0,0,D,-12.5,0.07962617088257032,1.0307787887576658,-3.3239137271819255,-2.336971188309311,-0.8734893552457614,-1.7619358904200477,2
878,D,1970-01-30 18:00:00,1.9942,64.749,0.25443,32469000.0,0,D,-10.3,0.31718967284051525,0.9684339091684221,-2.6896154789550013,-2.2017941498523323,-0.7683529637990902,-1.6319103139242115,2
879,D,1970-01-31 18:00:00,1.992,73.457,-0.28154,36826000.0,0,D,-5.9,0.6301815621754914,0.9634463188012826,-1.0378603516942166,-1.9314400729383756,-0.5317951187958592,-1.3669563571216203,2
880,D,1970-02-01 18:00:00,2.5318,81.764,-0.47432,38503000.0,1,D,-0.9,0.7506514723005211,2.187219627974872,0.5378320968766775,-1.6242195309906977,-0.26172987775015555,-1.0654862633431503,1
881,D,1970-02-02 18:00:00,3.1564,83.415,-0.4077,36613000.0,1,D,3.7,0.614880375021865,3.603241874936383,0.850997888689674,-1.341576632398834,-0.01917076377903859,-0.7891589313171078,1
882,D,1970-02-03 18:00:00,3.0117,83.12,-0.20179,39052000.0,1,D,7.6,0.7900897434147974,3.275194453970435,0.7950415539926213,-1.101944609679645,0.17788234082956178,-0.5565177625798512,1
883,D,1970-02-04 18:00:00,2.6851,81.468,0.034236,33923000.0,1,D,10.6,0.42164003021785174,2.534763993103273,0.48168607968912813,-0.9176122845110383,0.3175633066340774,-0.37974314335207093,1
884,D,1970-02-05 18:00:00,2.2427,80.297,0.20348,31705000.0,0,D,10.8,0.2623065414537992,1.5318049120021329,0.259567883315404,-0.905323462833131,0.28353033730062127,-0.37552134881195876,0
885,D,1970-02-06 18:00:00,2.0011,79.043,0.32213,33456000.0,0,D,9.3,0.38809235697492456,0.9840768062289962,0.021706040230308775,-0.9974896254174345,0.14370164007935393,-0.47636525676621766,0
886,D,1970-02-07 18:00:00,1.8384,78.378,0.46357,32516000.0,0,D,7.1,0.32056599113262996,0.6152218277137257,-0.10443281595118323,-1.1326666638744127,-0.04019588921493189,-0.622250726666303,0
887,D,1970-02-08 18:00:00,1.7746,78.285,0.43761,41815000.0,0,D,5.7,0.9885741570554996,0.47058170706668034,-0.12207328756754277,-1.2186884156197628,-0.17573686683024592,-0.720432086695063,0
888,D,1970-02-09 18:00:00,1.6646,75.961,0.57833,41578000.0,0,D,5.3,0.9715488924761125,0.2212021887097062,-0.5628953954860156,-1.2432660589755768,-0.2503606288412441,-0.7585583245161396,0
889,D,1970-02-10 18:00:00,1.6218,75.186,0.61949,41494000.0,0,D,5.3,0.96551462148595,0.12417088520353758,-0.7098993256223379,-1.2432660589755768,-0.3006461878484191,-0.7735469476996408,0
890,D,1970-02-11 18:00:00,1.6272,74.02,0.59247,37706000.0,0,D,6.2,0.6933977344533842,0.1364131524683347,-0.9310691095435705,-1.187966361424995,-0.295586281951554,-0.7346921034090474,2
891,D,1970-02-12 18:00:00,1.73,73.58,0.4391,36912000.0,0,D,7.8,0.6363595062844672,0.3694696478055799,-1.0145294053629024,-1.089655788001738,-0.24717645725975723,-0.6542074543450765,2
892,D,1970-02-13 18:00:00,1.7426,73.15,0.34507,34604000.0,0,D,10.0,0.470560727173812,0.3980349380901059,-1.0960928762772484,-0.9544787495447596,-0.1612666869546603,-0.5381551874032421,2
